"","link","usernames","user_locations","ratings","dates","text"
"51","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Adrienne C.","San Francisco, CA",1,2013-01-17,"Yo, El Vaquero, why does the food you serve NOT look like those yummy pictures featured in your crazy long menu??? i have a particular gripe about the quality of the beef that was in my unnecessarily huge burrito...the ""beef"" was so dry and gray and old-looking! i got a bellyache just poking it with my fork. Perhaps you thought i wouldn't notice, because it was supposed to be covered up by that tortilla wrap! but alas, homegirl tries to minimize her flour intake (yea i know, then what am i doing at a mexican joint?! .....) so i discovered the yucky quality meat when i unwrapped the tortilla. boo =(one thing that i liked/was disturbed by (a strange combination of emotions btw) was how extremely fast our food came out after we ordered. I think it was literally 3 minutes....it seemed to barely cover the time it would have taken for our waiter to walk over to the kitchen, place our order, and then walk back. wtf?! fast is good, but too fast?? at a sit-down restaurant?? with a crazy long menu?!? makes one wonder...it also makes one think that you should consolidate your menu bc you're obviously not doing that many different tricks in the kitchen.though El Vaquero may seem like a good deal because it's pretty cheap ($8-$20 range) for a ***ginormous*** plate of food, you're actually losing out because: A. the food is bad quality  B. the food sucks and C. nobody should be eating that much unhealthy food.My advice: go to chipotle or taco bell, where at least you get what you pay for.hey E.V., how bout you serve smaller portions, but better quality food!? doesn't that make more sense? other weird stuff: the bartender is sunken into the ground, which creates a strange effect....at first i thought he was a small person. the bathroom is unexpectedly nice - however, the 3 unlabeled containers in the middle of the counter are NOT filled with 3 different kinds of handsoap! that'll be to your left, which i discovered after a few rounds of trial and error...."
"52","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Emma L.","Columbus, OH",3,2013-02-01,"El Vaquero has somehow weaseled its way into Columbus as the go-to spot for Mexican food even though it's pretty much on par with what you'd expect from any Mexican chain restaurant. I've been to a few locations and they are definitely consistent with food and experience. Also, great job on the renovations to this location (although I do wish the patio felt a little more patio-like).Service is remarkably fast. Like, I think our food arrived 5 minutes after placing the order. I appreciate this, but most of the time I want to relax and enjoy a meal so it was a little too speedy for me. Almost felt like they just wanted to turn the table (which I'm sure is what happens on busier Friday and Saturday nights). The food is good and portions are huge, but El Vaq seems to have their prices hovering a few bucks above what I see at other similar restaurants. I can get basically the same meal down the road at Rancho Allegre for quite a bit less - and their margaritas are stronger (also cheaper).I'll probably keep toggling between this place and other Mexican restaurants in the area- bf loves his Mexican feasts. There's nothing mind blowing about El Vaquero, but it's a place to go when the fiesta craving hits."
"53","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Claudia F.","Columbus, OH",4,2013-02-14,"LOVE THIS PLACE!! GREAT SERVICE AND FOOD!! BIg fan of Mexican food, traveled to many states and ate at many Mexican restaurants, El Vaq is probably the best in Columbus. They have fast service which I love and they get it right all the time. I eat the chicken Chimichanga every-time and its delicious . I get the pitcher of margaritas all the time when I go with my friends their ok, not really strong but will do the job. Overall this place is a great place to eat!!"
"54","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Mike B.","Brooklyn, NY",5,2013-04-11,"This place gets 5 stars because it is 100% what it advertises itself to be.  It's cheap Mexican food with great margaritas.  If you want something gourmet or if you want a waiter to hover over your shoulder waiting for your drink to be 1/3 empty before giving you a refill, you're in the wrong place.If you want some sloppy cheese dip that is as addicting as crack, a delicious margarita that will make you sloppy later, and a funny waitress who will be just as entertained by you as you are of her then El Vaquero is where you need to be.I always get pretty much the same three things.  First I get the crack dip.  This is a must.  It's a simple recipe but it's so good I'm almost always pretty much full on cheese and chips before my entree arrives.  Second, get a pitcher of frozen margarita... whatever flavor you want.  It's hard to find a good frozen margarita so enjoy it.  Third I always get the #171 because the combination of chorizo, chicken, pineapple, and cheese makes my mouth water any time of day, any day of the week.  I don't even waste my time on the other stuff that arrives on my plate along with the main event (partly b/c I'm already full on crack dip).My wife always gets the Mole Poblano.  We've tried Mexican all over the USA and I will admit that I have found  (much) better tasting food, but she claims that the mole at El Vaq is the best.Just make sure you come here with the right mindset.  Show up with a group of good friends and have fun.  Don't come here on a date and don't take your parents here to impress them.     If you're not fortunate enough to make it here, but you still want to experience the purest form of gluttony, I figured out the cheese recipe:flickr.com/photos/osuhom…"
"55","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Richard B.","Columbus, OH",3,2013-04-17,"This is my preferred El Vaq location as the semi-chain of mexican joints has become a Columbus institution.  It's definitely average, but sometimes that's all you're looking for.  Huge menu with all the standard american/mexican favorites.  Food comes out quick and hot.  Service is typically right on top of you, which can be outstanding but also tends to make me rush sometimes.  Nothing fancy, but perfect for a quick night out of something different, or when you're in the mood for mexican.  Carry out is a good option as well."
"56","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Laura C.","Columbus, OH",2,2013-09-04,"The good: extensive menu (basically the same dishes over and over with slight changes), fast and attentive service, and consistent. The bad: really boring and bland food. Low quality food. When I can make better (taste, variation, quality, healthier) Mexican food at home for a fraction of the price and not that much time and effort, it's kinda like why bother going here? Always baffled at how packed this place is when I drive by. Their outdoor dining should be true outdoor, patio dining. Also they completely changed my former favorite menu item a couple years ago (the only freaking mole dish) so I don't have any reason to return (although some how I end up eating here once every year or two)."
"57","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Mick T.","Columbus, OH",2,2013-10-01,"Ohio Mexican at its finest. Staff is always friendly, but food is subpar at best. Save your cash and buy a bottle of tequila and visit a local Mexi food truck."
"58","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Tim S.","Canton, OH",5,2013-10-16,"There are many Mexican style restaurants that are like it, but they do it just as good if not better than most of them.  Certainly a regular spot for me and I am never disappointed. Fresh food with fast service and great drinks.  Try their Texas margaritas - I usually share a half pitcher and it is outstanding value. The burro grande is always a great choice as well.  Bring the family or bring some friends and have a good time and great food."
"59","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Gina C.","Independence, OH",4,2013-11-12,"We ordered takeout while visiting friends this past weekend.  I can't ever remember ordering takeout from a Mexican place before, but I was surprised at the quantity of chips and salsa they included with our order.  Everyone enjoyed their food.  My friends are big fans of the hot salsa.  I liked the variety on the menu."
"60","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-10?start=50&sort_by=date_asc","Mel M.","Clintonville, Columbus, OH",2,2013-12-12,"We used to eat here a lot in the past but have chosen other Mexican restaurants for the past few years. Last night we went back and I remembered why we haven't been there in a while. The servers were lovely and the renovations look great! But the food, not so much. I ordered chicken fajitas and they were void of any flavor. Very disappointing!"
